SEASON YEAR,WEEK,TRAP,NUMBER OF MOSQUITOES,WNV POS,WNV NEG,MIR
2014,26,T902,81,0,81,0.0
2014,26,T904,10,0,10,0.0
2014,26,T906,9,0,9,0.0
2014,26,T912,6,0,6,0.0
2014,26,T923,66,0,66,0.0
2014,27,T002,265,0,265,0.0
2014,27,T003,47,0,47,0.0
2014,27,T008,36,0,36,0.0
2014,27,T009,30,0,30,0.0
2014,27,T011,31,0,31,0.0
2014,27,T012,36,0,36,0.0
2014,27,T013,24,0,24,0.0
2014,27,T017,5,0,5,0.0
2014,27,T018,1,0,1,0.0
2014,27,T027,95,0,95,0.0
2014,27,T028,85,0,85,0.0
2014,27,T030,28,0,28,0.0
2014,27,T031,19,0,19,0.0
2014,27,T035,6,0,6,0.0
2014,27,T039,2,0,2,0.0
2014,27,T043,1,0,1,0.0
2014,27,T046,25,0,25,0.0
2014,27,T047,4,0,4,0.0
2014,27,T048,37,0,37,0.0
2014,27,T049,3,0,3,0.0
2014,27,T054A,3,0,3,0.0
2014,27,T054B,11,0,11,0.0
2014,27,T054C,2,0,2,0.0
2014,27,T061,5,0,5,0.0
2014,27,T062,7,0,7,0.0
2014,27,T065,3,0,3,0.0
2014,27,T066,9,0,9,0.0
2014,27,T068,21,0,21,0.0
2014,27,T069,20,0,20,0.0
2014,27,T073,168,0,168,0.0
2014,27,T074,44,0,44,0.0
2014,27,T077,1,0,1,0.0
2014,27,T079,2,0,2,0.0
2014,27,T080,56,0,56,0.0
2014,27,T082,1,0,1,0.0
2014,27,T083,4,0,4,0.0
2014,27,T089,4,0,4,0.0
2014,27,T090,9,0,9,0.0
2014,27,T094,2,0,2,0.0
2014,27,T095,7,0,7,0.0
2014,27,T099,1,0,1,0.0
2014,27,T102,6,0,6,0.0
2014,27,T114,5,0,5,0.0
2014,27,T115,64,0,64,0.0
2014,27,T128,9,0,9,0.0
2014,27,T135,33,0,33,0.0
2014,27,T138,14,0,14,0.0
2014,27,T147,31,0,31,0.0
2014,27,T151,24,0,24,0.0
2014,27,T152,12,0,12,0.0
2014,27,T155,2,0,2,0.0
2014,27,T159,10,0,10,0.0
2014,27,T209,7,0,7,0.0
2014,27,T212,39,0,39,0.0
2014,27,T221,9,0,9,0.0
2014,27,T223,34,0,34,0.0
2014,27,T224,5,0,5,0.0
2014,27,T225,14,0,14,0.0
2014,27,T226,23,0,23,0.0
2014,27,T227,20,0,20,0.0
2014,27,T228,32,0,32,0.0
2014,27,T230,13,0,13,0.0
2014,27,T233,22,0,22,0.0
2014,27,T235,16,0,16,0.0
2014,27,T236,9,0,9,0.0
2014,27,T900,3,0,3,0.0
2014,27,T902,44,0,44,0.0
2014,27,T906,15,0,15,0.0
2014,27,T912,12,0,12,0.0
2014,27,T913,17,0,17,0.0
2014,27,T916,1,0,1,0.0
2014,27,T923,3,0,3,0.0
2014,27,T924,7,0,7,0.0
2014,27,T925,5,0,5,0.0
2014,28,T002,184,0,184,0.0
2014,28,T003,37,0,37,0.0
2014,28,T008,44,0,44,0.0
2014,28,T009,66,0,66,0.0
2014,28,T011,69,0,69,0.0
2014,28,T012,100,0,100,0.0
2014,28,T017,9,0,9,0.0
2014,28,T027,61,0,61,0.0
2014,28,T028,60,0,60,0.0
2014,28,T030,126,0,126,0.0
2014,28,T031,49,0,49,0.0
2014,28,T033,24,0,24,0.0
2014,28,T035,32,0,32,0.0
2014,28,T039,20,0,20,0.0
2014,28,T046,31,0,31,0.0
2014,28,T047,67,0,67,0.0
2014,28,T048,96,0,96,0.0
2014,28,T049,4,0,4,0.0
2014,28,T054A,2,0,2,0.0
2014,28,T054B,10,0,10,0.0
2014,28,T054C,13,0,13,0.0
2014,28,T061,40,0,40,0.0
2014,28,T062,13,0,13,0.0
2014,28,T063,127,0,127,0.0
2014,28,T065,22,0,22,0.0
2014,28,T066,11,0,11,0.0
2014,28,T068,11,0,11,0.0
2014,28,T069,18,0,18,0.0
2014,28,T073,83,0,83,0.0
2014,28,T074,37,0,37,0.0
2014,28,T077,2,0,2,0.0
2014,28,T079,6,0,6,0.0
2014,28,T080,30,0,30,0.0
2014,28,T082,4,0,4,0.0
2014,28,T083,1,0,1,0.0
2014,28,T089,8,0,8,0.0
2014,28,T090,9,0,9,0.0
2014,28,T094,26,0,26,0.0
2014,28,T095,22,0,22,0.0
2014,28,T099,6,0,6,0.0
2014,28,T102,13,0,13,0.0
2014,28,T114,46,0,46,0.0
2014,28,T115,99,0,99,0.0
2014,28,T128,20,0,20,0.0
2014,28,T135,111,0,111,0.0
2014,28,T138,7,0,7,0.0
2014,28,T147,31,0,31,0.0
2014,28,T151,55,0,55,0.0
2014,28,T152,32,0,32,0.0
2014,28,T155,4,0,4,0.0
2014,28,T159,67,0,67,0.0
2014,28,T209,20,0,20,0.0
2014,28,T212,43,0,43,0.0
2014,28,T220,5,0,5,0.0
2014,28,T221,42,0,42,0.0
2014,28,T222,31,0,31,0.0
2014,28,T223,41,0,41,0.0
2014,28,T224,11,1,10,90.9090909090909
2014,28,T225,39,0,39,0.0
2014,28,T226,12,0,12,0.0
2014,28,T227,28,1,27,35.714285714285715
2014,28,T228,33,0,33,0.0
2014,28,T230,16,0,16,0.0
2014,28,T231,29,0,29,0.0
2014,28,T233,26,0,26,0.0
2014,28,T236,9,0,9,0.0
2014,28,T900,5,0,5,0.0
2014,28,T902,59,0,59,0.0
2014,28,T904,5,0,5,0.0
2014,28,T906,7,0,7,0.0
2014,28,T912,22,0,22,0.0
2014,28,T913,41,0,41,0.0
2014,28,T916,14,0,14,0.0
2014,28,T923,18,0,18,0.0
2014,28,T924,18,0,18,0.0
2014,28,T925,56,0,56,0.0
2014,29,T002,62,0,62,0.0
2014,29,T003,3,0,3,0.0
2014,29,T008,24,0,24,0.0
2014,29,T009,30,0,30,0.0
2014,29,T011,29,0,29,0.0
2014,29,T012,46,0,46,0.0
2014,29,T013,7,0,7,0.0
2014,29,T017,25,0,25,0.0
2014,29,T027,41,0,41,0.0
2014,29,T028,13,0,13,0.0
2014,29,T030,26,0,26,0.0
2014,29,T031,17,0,17,0.0
2014,29,T033,7,0,7,0.0
2014,29,T035,13,0,13,0.0
2014,29,T039,9,0,9,0.0
2014,29,T043,1,0,1,0.0
2014,29,T046,7,0,7,0.0
2014,29,T047,21,0,21,0.0
2014,29,T048,6,0,6,0.0
2014,29,T054A,4,0,4,0.0
2014,29,T054B,18,0,18,0.0
2014,29,T054C,6,0,6,0.0
2014,29,T061,2,0,2,0.0
2014,29,T062,4,0,4,0.0
2014,29,T063,19,0,19,0.0
2014,29,T065,3,0,3,0.0
2014,29,T066,15,0,15,0.0
2014,29,T068,11,0,11,0.0
2014,29,T069,5,0,5,0.0
2014,29,T073,15,0,15,0.0
2014,29,T074,6,0,6,0.0
2014,29,T077,4,0,4,0.0
2014,29,T079,11,0,11,0.0
2014,29,T080,32,0,32,0.0
2014,29,T082,20,0,20,0.0
2014,29,T083,6,0,6,0.0
2014,29,T089,7,0,7,0.0
2014,29,T090,13,0,13,0.0
2014,29,T094,2,0,2,0.0
2014,29,T095,6,0,6,0.0
2014,29,T099,2,0,2,0.0
2014,29,T102,5,0,5,0.0
2014,29,T114,8,0,8,0.0
2014,29,T115,32,0,32,0.0
2014,29,T128,26,0,26,0.0
2014,29,T135,10,0,10,0.0
2014,29,T138,5,0,5,0.0
2014,29,T147,15,0,15,0.0
2014,29,T151,14,0,14,0.0
2014,29,T155,3,0,3,0.0
2014,29,T159,10,0,10,0.0
2014,29,T209,6,0,6,0.0
2014,29,T212,15,0,15,0.0
2014,29,T220,6,0,6,0.0
2014,29,T221,12,0,12,0.0
2014,29,T223,17,0,17,0.0
2014,29,T224,12,0,12,0.0
2014,29,T225,5,0,5,0.0
2014,29,T226,18,0,18,0.0
2014,29,T227,12,0,12,0.0
2014,29,T228,4,0,4,0.0
2014,29,T231,7,0,7,0.0
2014,29,T233,30,0,30,0.0
2014,29,T235,7,0,7,0.0
2014,29,T236,7,0,7,0.0
2014,29,T900,42,0,42,0.0
2014,29,T902,58,0,58,0.0
2014,29,T904,3,0,3,0.0
2014,29,T905,2,0,2,0.0
2014,29,T906,20,1,19,50.0
2014,29,T912,35,0,35,0.0
2014,29,T913,26,0,26,0.0
2014,29,T916,1,0,1,0.0
2014,29,T923,27,0,27,0.0
2014,29,T924,8,0,8,0.0
2014,29,T925,47,0,47,0.0
2014,30,T002,20,0,20,0.0
2014,30,T003,3,0,3,0.0
2014,30,T008,2,0,2,0.0
2014,30,T009,4,0,4,0.0
2014,30,T011,7,0,7,0.0
2014,30,T012,9,0,9,0.0
2014,30,T013,3,0,3,0.0
2014,30,T017,3,0,3,0.0
2014,30,T027,3,0,3,0.0
2014,30,T028,4,0,4,0.0
2014,30,T030,1,0,1,0.0
2014,30,T031,17,1,16,58.8235294117647
2014,30,T033,8,0,8,0.0
2014,30,T039,4,0,4,0.0
2014,30,T043,3,0,3,0.0
2014,30,T046,7,0,7,0.0
2014,30,T047,41,0,41,0.0
2014,30,T048,8,0,8,0.0
2014,30,T049,2,0,2,0.0
2014,30,T054C,2,0,2,0.0
2014,30,T061,15,0,15,0.0
2014,30,T062,4,0,4,0.0
2014,30,T063,2,0,2,0.0
2014,30,T065,4,0,4,0.0
2014,30,T069,1,0,1,0.0
2014,30,T073,6,0,6,0.0
2014,30,T074,7,0,7,0.0
2014,30,T079,9,0,9,0.0
2014,30,T080,9,0,9,0.0
2014,30,T082,1,0,1,0.0
2014,30,T083,1,0,1,0.0
2014,30,T090,13,0,13,0.0
2014,30,T094,1,0,1,0.0
2014,30,T095,1,0,1,0.0
2014,30,T099,2,0,2,0.0
2014,30,T114,7,0,7,0.0
2014,30,T115,5,0,5,0.0
2014,30,T128,18,0,18,0.0
2014,30,T135,15,0,15,0.0
2014,30,T138,6,0,6,0.0
2014,30,T147,14,0,14,0.0
2014,30,T151,4,0,4,0.0
2014,30,T152,8,0,8,0.0
2014,30,T155,2,0,2,0.0
2014,30,T159,20,0,20,0.0
2014,30,T209,2,0,2,0.0
2014,30,T212,3,0,3,0.0
2014,30,T220,2,0,2,0.0
2014,30,T221,18,0,18,0.0
2014,30,T222,1,0,1,0.0
2014,30,T223,5,0,5,0.0
2014,30,T224,2,0,2,0.0
2014,30,T225,4,0,4,0.0
2014,30,T226,14,0,14,0.0
2014,30,T227,3,0,3,0.0
2014,30,T228,4,0,4,0.0
2014,30,T230,11,0,11,0.0
2014,30,T231,1,0,1,0.0
2014,30,T233,17,0,17,0.0
2014,30,T235,20,0,20,0.0
2014,30,T900,3,0,3,0.0
2014,30,T902,9,0,9,0.0
2014,30,T904,8,0,8,0.0
2014,30,T906,11,0,11,0.0
2014,30,T912,9,0,9,0.0
2014,30,T913,6,0,6,0.0
2014,30,T916,11,0,11,0.0
2014,30,T923,20,0,20,0.0
2014,30,T924,7,0,7,0.0
2014,30,T925,12,0,12,0.0
2014,31,T002,353,2,351,5.665722379603399
2014,31,T003,24,0,24,0.0
2014,31,T008,116,0,116,0.0
2014,31,T009,70,1,69,14.285714285714286
2014,31,T011,146,1,145,6.8493150684931505
2014,31,T012,273,0,273,0.0
2014,31,T013,17,0,17,0.0
2014,31,T017,9,0,9,0.0
2014,31,T018,1,0,1,0.0
2014,31,T027,49,0,49,0.0
2014,31,T028,88,0,88,0.0
2014,31,T030,112,1,111,8.928571428571429
2014,31,T031,50,0,50,0.0
2014,31,T033,33,0,33,0.0
2014,31,T035,15,0,15,0.0
2014,31,T039,39,1,38,25.641025641025642
2014,31,T043,10,0,10,0.0
2014,31,T046,21,0,21,0.0
2014,31,T047,128,1,127,7.8125
2014,31,T048,62,1,61,16.129032258064516
2014,31,T049,2,0,2,0.0
2014,31,T054A,20,0,20,0.0
2014,31,T054B,88,1,87,11.363636363636363
2014,31,T054C,18,0,18,0.0
2014,31,T061,52,0,52,0.0
2014,31,T062,11,0,11,0.0
2014,31,T063,14,0,14,0.0
2014,31,T065,10,0,10,0.0
2014,31,T066,23,0,23,0.0
2014,31,T068,2,0,2,0.0
2014,31,T069,42,0,42,0.0
2014,31,T073,45,0,45,0.0
2014,31,T074,2,0,2,0.0
2014,31,T077,10,0,10,0.0
2014,31,T079,12,0,12,0.0
2014,31,T080,177,1,176,5.649717514124294
2014,31,T082,4,0,4,0.0
2014,31,T083,4,0,4,0.0
2014,31,T089,31,1,30,32.25806451612903
2014,31,T090,18,0,18,0.0
2014,31,T094,3,0,3,0.0
2014,31,T095,24,0,24,0.0
2014,31,T099,9,0,9,0.0
2014,31,T102,89,0,89,0.0
2014,31,T114,41,0,41,0.0
2014,31,T115,14,0,14,0.0
2014,31,T128,129,0,129,0.0
2014,31,T135,16,0,16,0.0
2014,31,T138,40,0,40,0.0
2014,31,T147,55,0,55,0.0
2014,31,T151,88,0,88,0.0
2014,31,T152,41,0,41,0.0
2014,31,T155,38,0,38,0.0
2014,31,T159,82,0,82,0.0
2014,31,T209,48,0,48,0.0
2014,31,T212,32,0,32,0.0
2014,31,T220,39,0,39,0.0
2014,31,T221,34,0,34,0.0
2014,31,T222,11,0,11,0.0
2014,31,T223,83,0,83,0.0
2014,31,T224,20,0,20,0.0
2014,31,T225,62,1,61,16.129032258064516
2014,31,T226,62,0,62,0.0
2014,31,T227,21,0,21,0.0
2014,31,T228,73,0,73,0.0
2014,31,T230,34,1,33,29.41176470588235
2014,31,T233,45,1,44,22.22222222222222
2014,31,T235,26,0,26,0.0
2014,31,T236,23,0,23,0.0
2014,31,T900,74,0,74,0.0
2014,31,T902,29,1,28,34.48275862068966
2014,31,T905,6,0,6,0.0
2014,31,T906,14,1,13,71.42857142857143
2014,31,T912,6,0,6,0.0
2014,31,T913,13,0,13,0.0
2014,31,T916,8,0,8,0.0
2014,31,T923,24,0,24,0.0
2014,31,T924,8,0,8,0.0
2014,31,T925,8,0,8,0.0
2014,32,T002,458,3,455,6.550218340611353
2014,32,T003,149,0,149,0.0
2014,32,T008,129,0,129,0.0
2014,32,T009,91,0,91,0.0
2014,32,T011,301,0,301,0.0
2014,32,T012,107,0,107,0.0
2014,32,T013,52,0,52,0.0
2014,32,T017,7,0,7,0.0
2014,32,T027,4,0,4,0.0
2014,32,T028,22,0,22,0.0
2014,32,T030,57,1,56,17.54385964912281
2014,32,T031,28,0,28,0.0
2014,32,T033,50,2,48,40.0
2014,32,T035,14,1,13,71.42857142857143
2014,32,T039,28,0,28,0.0
2014,32,T043,10,0,10,0.0
2014,32,T046,41,0,41,0.0
2014,32,T047,42,0,42,0.0
2014,32,T048,2,0,2,0.0
2014,32,T049,3,0,3,0.0
2014,32,T054A,2,0,2,0.0
2014,32,T054B,43,0,43,0.0
2014,32,T054C,1,0,1,0.0
2014,32,T061,26,0,26,0.0
2014,32,T062,61,0,61,0.0
2014,32,T063,8,0,8,0.0
2014,32,T065,13,0,13,0.0
2014,32,T066,23,0,23,0.0
2014,32,T068,14,0,14,0.0
2014,32,T069,38,0,38,0.0
2014,32,T073,105,0,105,0.0
2014,32,T074,23,1,22,43.47826086956522
2014,32,T077,1,0,1,0.0
2014,32,T079,5,0,5,0.0
2014,32,T080,51,1,50,19.607843137254903
2014,32,T082,6,1,5,166.66666666666666
2014,32,T083,24,0,24,0.0
2014,32,T089,9,0,9,0.0
2014,32,T090,82,0,82,0.0
2014,32,T094,97,0,97,0.0
2014,32,T095,17,0,17,0.0
2014,32,T099,6,0,6,0.0
2014,32,T102,128,1,127,7.8125
2014,32,T114,11,0,11,0.0
2014,32,T115,59,0,59,0.0
2014,32,T128,41,0,41,0.0
2014,32,T135,64,0,64,0.0
2014,32,T138,24,0,24,0.0
2014,32,T147,42,1,41,23.80952380952381
2014,32,T151,121,0,121,0.0
2014,32,T152,11,0,11,0.0
2014,32,T155,2,0,2,0.0
2014,32,T159,97,0,97,0.0
2014,32,T209,41,0,41,0.0
2014,32,T212,28,0,28,0.0
2014,32,T220,2,0,2,0.0
2014,32,T221,141,0,141,0.0
2014,32,T222,12,0,12,0.0
2014,32,T223,317,1,316,3.1545741324921135
2014,32,T224,4,0,4,0.0
2014,32,T225,77,0,77,0.0
2014,32,T226,1,1,0,1000.0
2014,32,T227,26,0,26,0.0
2014,32,T228,10,0,10,0.0
2014,32,T230,37,0,37,0.0
2014,32,T231,14,0,14,0.0
2014,32,T233,91,0,91,0.0
2014,32,T235,39,0,39,0.0
2014,32,T236,10,0,10,0.0
2014,32,T900,44,0,44,0.0
2014,32,T902,42,1,41,23.80952380952381
2014,32,T904,33,0,33,0.0
2014,32,T905,7,0,7,0.0
2014,32,T912,33,0,33,0.0
2014,32,T913,48,0,48,0.0
2014,32,T916,15,0,15,0.0
2014,32,T923,8,0,8,0.0
2014,32,T924,7,0,7,0.0
2014,32,T925,8,0,8,0.0
2014,33,T002,482,3,479,6.224066390041494
2014,33,T008,208,1,207,4.8076923076923075
2014,33,T009,177,2,175,11.299435028248588
2014,33,T011,331,0,331,0.0
2014,33,T012,217,2,215,9.216589861751151
2014,33,T013,70,0,70,0.0
2014,33,T017,11,1,10,90.9090909090909
2014,33,T027,35,1,34,28.571428571428573
2014,33,T028,3,0,3,0.0
2014,33,T030,81,1,80,12.345679012345679
2014,33,T031,11,0,11,0.0
2014,33,T033,128,0,128,0.0
2014,33,T035,33,0,33,0.0
2014,33,T039,14,0,14,0.0
2014,33,T043,81,1,80,12.345679012345679
2014,33,T046,15,0,15,0.0
2014,33,T047,11,1,10,90.9090909090909
2014,33,T048,33,0,33,0.0
2014,33,T054A,15,0,15,0.0
2014,33,T054B,22,0,22,0.0
2014,33,T054C,7,0,7,0.0
2014,33,T061,17,0,17,0.0
2014,33,T062,22,0,22,0.0
2014,33,T063,28,1,27,35.714285714285715
2014,33,T065,3,0,3,0.0
2014,33,T066,4,0,4,0.0
2014,33,T068,10,0,10,0.0
2014,33,T069,74,0,74,0.0
2014,33,T073,38,0,38,0.0
2014,33,T074,60,0,60,0.0
2014,33,T077,7,0,7,0.0
2014,33,T079,42,0,42,0.0
2014,33,T080,44,1,43,22.727272727272727
2014,33,T082,41,0,41,0.0
2014,33,T083,2,0,2,0.0
2014,33,T089,2,0,2,0.0
2014,33,T090,16,0,16,0.0
2014,33,T094,14,0,14,0.0
2014,33,T095,19,0,19,0.0
2014,33,T099,6,0,6,0.0
2014,33,T102,128,1,127,7.8125
2014,33,T114,14,0,14,0.0
2014,33,T115,30,0,30,0.0
2014,33,T128,44,0,44,0.0
2014,33,T135,27,0,27,0.0
2014,33,T138,43,1,42,23.25581395348837
2014,33,T147,39,0,39,0.0
2014,33,T151,144,3,141,20.833333333333332
2014,33,T152,20,0,20,0.0
2014,33,T159,22,1,21,45.45454545454545
2014,33,T209,98,1,97,10.204081632653061
2014,33,T212,65,0,65,0.0
2014,33,T220,8,0,8,0.0
2014,33,T221,26,0,26,0.0
2014,33,T222,22,1,21,45.45454545454545
2014,33,T223,238,1,237,4.201680672268908
2014,33,T224,30,0,30,0.0
2014,33,T225,28,1,27,35.714285714285715
2014,33,T226,42,1,41,23.80952380952381
2014,33,T227,26,0,26,0.0
2014,33,T228,39,0,39,0.0
2014,33,T230,51,1,50,19.607843137254903
2014,33,T231,49,0,49,0.0
2014,33,T233,85,1,84,11.764705882352942
2014,33,T235,22,0,22,0.0
2014,33,T236,9,1,8,111.11111111111111
2014,33,T900,11,0,11,0.0
2014,33,T902,24,1,23,41.666666666666664
2014,33,T904,6,0,6,0.0
2014,33,T905,10,0,10,0.0
2014,33,T906,3,0,3,0.0
2014,33,T912,38,2,36,52.63157894736842
2014,33,T913,27,0,27,0.0
2014,33,T916,13,0,13,0.0
2014,33,T923,35,0,35,0.0
2014,33,T924,18,0,18,0.0
2014,33,T925,4,0,4,0.0
2014,34,T002,309,3,306,9.70873786407767
2014,34,T003,62,0,62,0.0
2014,34,T008,233,4,229,17.167381974248926
2014,34,T009,69,0,69,0.0
2014,34,T011,195,3,192,15.384615384615385
2014,34,T012,161,2,159,12.422360248447205
2014,34,T013,53,0,53,0.0
2014,34,T017,1,0,1,0.0
2014,34,T018,1,0,1,0.0
2014,34,T027,84,1,83,11.904761904761905
2014,34,T028,18,0,18,0.0
2014,34,T030,177,0,177,0.0
2014,34,T031,29,0,29,0.0
2014,34,T033,140,0,140,0.0
2014,34,T035,31,0,31,0.0
2014,34,T039,1,0,1,0.0
2014,34,T043,9,0,9,0.0
2014,34,T046,103,1,102,9.70873786407767
2014,34,T047,44,1,43,22.727272727272727
2014,34,T048,21,0,21,0.0
2014,34,T054A,7,0,7,0.0
2014,34,T054B,27,0,27,0.0
2014,34,T054C,4,0,4,0.0
2014,34,T061,37,1,36,27.027027027027028
2014,34,T062,16,0,16,0.0
2014,34,T063,38,0,38,0.0
2014,34,T065,13,0,13,0.0
2014,34,T066,5,0,5,0.0
2014,34,T068,53,0,53,0.0
2014,34,T069,47,0,47,0.0
2014,34,T073,248,1,247,4.032258064516129
2014,34,T074,37,0,37,0.0
2014,34,T077,16,0,16,0.0
2014,34,T079,10,0,10,0.0
2014,34,T080,109,0,109,0.0
2014,34,T082,54,0,54,0.0
2014,34,T089,10,0,10,0.0
2014,34,T090,40,0,40,0.0
2014,34,T094,20,1,19,50.0
2014,34,T095,21,0,21,0.0
2014,34,T099,8,0,8,0.0
2014,34,T102,164,2,162,12.195121951219512
2014,34,T114,42,1,41,23.80952380952381
2014,34,T115,154,1,153,6.4935064935064934
2014,34,T128,69,0,69,0.0
2014,34,T135,62,0,62,0.0
2014,34,T138,11,0,11,0.0
2014,34,T147,25,0,25,0.0
2014,34,T151,135,3,132,22.22222222222222
2014,34,T152,55,0,55,0.0
2014,34,T155,13,0,13,0.0
2014,34,T159,66,0,66,0.0
2014,34,T209,108,0,108,0.0
2014,34,T212,22,0,22,0.0
2014,34,T220,1,0,1,0.0
2014,34,T221,24,0,24,0.0
2014,34,T222,30,1,29,33.333333333333336
2014,34,T223,138,2,136,14.492753623188406
2014,34,T224,6,0,6,0.0
2014,34,T225,87,1,86,11.494252873563218
2014,34,T226,57,0,57,0.0
2014,34,T227,9,0,9,0.0
2014,34,T228,101,1,100,9.900990099009901
2014,34,T231,66,1,65,15.151515151515152
2014,34,T233,148,2,146,13.513513513513514
2014,34,T235,69,0,69,0.0
2014,34,T236,16,1,15,62.5
2014,34,T902,15,0,15,0.0
2014,34,T904,3,0,3,0.0
2014,34,T905,27,0,27,0.0
2014,34,T906,16,0,16,0.0
2014,34,T913,42,1,41,23.80952380952381
2014,34,T916,46,1,45,21.73913043478261
2014,34,T923,51,0,51,0.0
2014,34,T924,7,0,7,0.0
2014,34,T925,7,0,7,0.0
2014,35,T002,227,4,223,17.621145374449338
2014,35,T003,68,2,66,29.41176470588235
2014,35,T008,56,3,53,53.57142857142857
2014,35,T011,80,1,79,12.5
2014,35,T012,49,1,48,20.408163265306122
2014,35,T013,12,0,12,0.0
2014,35,T017,32,1,31,31.25
2014,35,T018,4,0,4,0.0
2014,35,T027,18,0,18,0.0
2014,35,T028,5,0,5,0.0
2014,35,T030,109,1,108,9.174311926605505
2014,35,T031,44,0,44,0.0
2014,35,T033,32,1,31,31.25
2014,35,T035,89,1,88,11.235955056179776
2014,35,T039,31,1,30,32.25806451612903
2014,35,T043,24,1,23,41.666666666666664
2014,35,T046,31,0,31,0.0
2014,35,T047,12,0,12,0.0
2014,35,T048,50,2,48,40.0
2014,35,T049,5,0,5,0.0
2014,35,T054A,9,0,9,0.0
2014,35,T054B,15,0,15,0.0
2014,35,T054C,1,0,1,0.0
2014,35,T061,45,1,44,22.22222222222222
2014,35,T062,52,0,52,0.0
2014,35,T063,39,0,39,0.0
2014,35,T065,10,0,10,0.0
2014,35,T066,5,0,5,0.0
2014,35,T068,103,1,102,9.70873786407767
2014,35,T069,55,1,54,18.181818181818183
2014,35,T073,133,1,132,7.518796992481203
2014,35,T074,110,0,110,0.0
2014,35,T077,3,0,3,0.0
2014,35,T079,25,0,25,0.0
2014,35,T080,147,1,146,6.802721088435374
2014,35,T082,217,2,215,9.216589861751151
2014,35,T083,3,0,3,0.0
2014,35,T089,9,0,9,0.0
2014,35,T090,103,2,101,19.41747572815534
2014,35,T094,74,1,73,13.513513513513514
2014,35,T095,25,0,25,0.0
2014,35,T099,18,0,18,0.0
2014,35,T102,37,0,37,0.0
2014,35,T114,4,0,4,0.0
2014,35,T115,50,0,50,0.0
2014,35,T128,54,0,54,0.0
2014,35,T135,9,0,9,0.0
2014,35,T138,157,1,156,6.369426751592357
2014,35,T147,1,0,1,0.0
2014,35,T151,119,2,117,16.80672268907563
2014,35,T152,3,0,3,0.0
2014,35,T155,11,0,11,0.0
2014,35,T159,77,2,75,25.974025974025974
2014,35,T209,16,0,16,0.0
2014,35,T212,19,0,19,0.0
2014,35,T220,31,0,31,0.0
2014,35,T221,9,0,9,0.0
2014,35,T222,12,0,12,0.0
2014,35,T223,87,2,85,22.988505747126435
2014,35,T224,1,0,1,0.0
2014,35,T225,3,0,3,0.0
2014,35,T226,47,0,47,0.0
2014,35,T227,18,2,16,111.11111111111111
2014,35,T228,45,1,44,22.22222222222222
2014,35,T230,67,1,66,14.925373134328359
2014,35,T231,30,0,30,0.0
2014,35,T233,14,1,13,71.42857142857143
2014,35,T235,47,1,46,21.27659574468085
2014,35,T236,26,0,26,0.0
2014,35,T900,1,0,1,0.0
2014,35,T902,4,0,4,0.0
2014,35,T904,19,0,19,0.0
2014,35,T905,8,0,8,0.0
2014,35,T906,26,0,26,0.0
2014,35,T912,13,0,13,0.0
2014,35,T913,28,0,28,0.0
2014,35,T916,12,0,12,0.0
2014,35,T923,13,0,13,0.0
2014,35,T924,3,0,3,0.0
2014,35,T925,7,0,7,0.0
2014,36,T002,62,2,60,32.25806451612903
2014,36,T003,14,0,14,0.0
2014,36,T008,17,0,17,0.0
2014,36,T009,72,2,70,27.77777777777778
2014,36,T011,23,2,21,86.95652173913044
2014,36,T012,82,2,80,24.390243902439025
2014,36,T013,36,1,35,27.77777777777778
2014,36,T017,27,0,27,0.0
2014,36,T018,2,0,2,0.0
2014,36,T027,12,0,12,0.0
2014,36,T028,7,0,7,0.0
2014,36,T030,98,1,97,10.204081632653061
2014,36,T031,13,0,13,0.0
2014,36,T033,1,0,1,0.0
2014,36,T035,49,1,48,20.408163265306122
2014,36,T039,10,1,9,100.0
2014,36,T043,24,0,24,0.0
2014,36,T046,13,0,13,0.0
2014,36,T047,48,0,48,0.0
2014,36,T048,21,1,20,47.61904761904762
2014,36,T049,1,0,1,0.0
2014,36,T054B,22,0,22,0.0
2014,36,T054C,2,0,2,0.0
2014,36,T061,38,0,38,0.0
2014,36,T062,19,0,19,0.0
2014,36,T063,17,1,16,58.8235294117647
2014,36,T065,8,0,8,0.0
2014,36,T066,6,0,6,0.0
2014,36,T068,13,0,13,0.0
2014,36,T069,15,0,15,0.0
2014,36,T073,59,1,58,16.949152542372882
2014,36,T074,23,0,23,0.0
2014,36,T077,8,0,8,0.0
2014,36,T079,7,0,7,0.0
2014,36,T080,46,1,45,21.73913043478261
2014,36,T082,51,1,50,19.607843137254903
2014,36,T083,9,0,9,0.0
2014,36,T090,21,0,21,0.0
2014,36,T094,9,0,9,0.0
2014,36,T095,31,0,31,0.0
2014,36,T099,16,1,15,62.5
2014,36,T102,31,1,30,32.25806451612903
2014,36,T114,7,0,7,0.0
2014,36,T115,124,0,124,0.0
2014,36,T128,207,3,204,14.492753623188406
2014,36,T135,5,0,5,0.0
2014,36,T138,81,2,79,24.691358024691358
2014,36,T147,32,1,31,31.25
2014,36,T151,36,1,35,27.77777777777778
2014,36,T152,40,1,39,25.0
2014,36,T155,12,0,12,0.0
2014,36,T159,30,0,30,0.0
2014,36,T209,31,1,30,32.25806451612903
2014,36,T212,2,0,2,0.0
2014,36,T220,19,1,18,52.63157894736842
